date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.300766,50.14,54.71,49.56,52.65,92755578,4867247241.42,26.0789,2.4319
2025-02-26,sz.300766,52.57,53.99,51.07,52.0,77756860,4065488652.15,21.8619,-1.2346
2025-02-27,sz.300766,52.0,53.29,51.08,52.3,67050329,3510075095.26,18.8517,0.5769
2025-02-28,sz.300766,51.51,56.66,51.03,53.33,104461564,5691268848.91,29.3701,1.9694
2025-03-03,sz.300766,54.75,56.45,50.41,52.71,84771312,4502424225.69,23.8341,-1.1626
2025-03-04,sz.300766,50.9,51.95,48.26,49.85,72378374,3607539308.61,20.3497,-5.4259
2025-03-05,sz.300766,50.2,54.78,46.43,53.9,115314628,5842924574.3,32.4215,8.1244
2025-03-06,sz.300766,52.85,58.09,52.5,54.29,122838971,6764988634.15,34.537,0.7236
2025-03-07,sz.300766,53.2,55.69,50.01,50.5,92558123,4905146588.93,26.0234,-6.981
2025-03-10,sz.300766,49.88,51.14,49.21,49.82,48912798,2437849809.53,13.7522,-1.3465
2025-03-11,sz.300766,48.9,50.5,48.52,49.73,45604995,2259304714.3,12.8222,-0.1807
