date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600072,12.42,12.54,12.38,12.53,18510647,230998774.08,1.7087,0.967
2025-02-11,sh.600072,12.53,12.54,12.3,12.39,14872500,183828191.0,1.3728,-1.1173
2025-02-12,sh.600072,12.36,12.48,12.31,12.48,15628770,194263874.0,1.4427,0.7264
2025-02-13,sh.600072,12.48,12.58,12.43,12.46,18739959,234133163.71,1.7298,-0.1603
2025-02-14,sh.600072,12.4,12.61,12.34,12.4,17483733,217713060.51,1.6139,-0.4815
2025-02-17,sh.600072,12.4,12.52,12.32,12.44,19639412,243769916.32,1.8129,0.3226
2025-02-18,sh.600072,12.44,12.47,12.09,12.16,17928900,220156294.0,1.655,-2.2508
2025-02-19,sh.600072,12.17,12.34,12.13,12.33,14896692,182659488.46,1.3751,1.398
2025-02-20,sh.600072,12.33,12.33,12.16,12.2,16994920,207327049.9,1.5688,-1.0543
2025-02-21,sh.600072,12.19,12.24,12.04,12.2,17622801,214218900.01,1.6267,0.0
2025-02-24,sh.600072,12.17,12.38,12.08,12.25,18793032,230545052.04,1.7347,0.4098
2025-02-25,sh.600072,12.23,12.24,12.03,12.08,16025594,194439523.76,1.4793,-1.3878
2025-02-26,sh.600072,12.11,12.26,12.08,12.26,15801173,192173492.29,1.4586,1.4901
2025-02-27,sh.600072,12.26,12.45,12.22,12.41,30288169,374345484.85,2.7958,1.2235
2025-02-28,sh.600072,12.4,12.53,12.26,12.3,27712915,344143849.02,2.5581,-0.8864
2025-03-03,sh.600072,12.26,12.45,12.2,12.27,17594327,217087987.2,1.6241,-0.2439
2025-03-04,sh.600072,12.22,12.86,12.15,12.55,33072713,412609406.9,3.0529,2.282
2025-03-05,sh.600072,12.42,12.74,12.41,12.7,30029239,377956510.61,2.7719,1.1952
2025-03-06,sh.600072,12.7,12.86,12.62,12.73,26503725,337465682.43,2.4465,0.2362
2025-03-07,sh.600072,12.7,13.13,12.59,12.87,33906684,436786111.19,3.1298,1.0998
2025-03-10,sh.600072,12.87,13.33,12.85,13.2,35984323,473294215.14,3.3216,2.5641
2025-03-11,sh.600072,13.01,13.34,12.96,13.33,32051292,423616689.34,2.9586,0.9848
