date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sz.300248,12.01,12.48,11.91,12.18,22634882,277185463.05,5.5321,-0.6525
2025-02-26,sz.300248,12.3,12.42,12.11,12.3,19986578,244521423.19,4.8849,0.9852
2025-02-27,sz.300248,12.26,12.45,11.82,12.03,18389743,221865069.48,4.4946,-2.1951
2025-02-28,sz.300248,11.91,12.02,11.05,11.1,19655009,224771456.68,4.8038,-7.7307
2025-03-03,sz.300248,11.16,11.76,10.92,11.29,16358236,186500160.39,3.9981,1.7117
2025-03-04,sz.300248,11.2,11.61,11.2,11.56,11996838,138165192.68,2.9321,2.3915
2025-03-05,sz.300248,11.45,11.68,11.35,11.63,9546444,109974574.48,2.3332,0.6055
2025-03-06,sz.300248,11.9,13.96,11.9,13.96,68898512,910938216.71,16.8392,20.0344
2025-03-07,sz.300248,16.0,16.75,15.72,16.75,115273155,1910619991.64,28.1735,19.9857
2025-03-10,sz.300248,17.75,18.14,15.45,15.88,134911865,2246572194.28,32.9733,-5.194
2025-03-11,sz.300248,15.89,16.2,14.9,15.24,99311524,1543112602.94,24.2724,-4.0302
