date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300207,23.68,23.68,22.9,23.31,42079807,975165659.53,2.4584,-0.8085
2025-02-11,sz.300207,23.27,23.33,22.9,23.1,26700969,615802034.52,1.5599,-0.9009
2025-02-12,sz.300207,23.04,23.86,22.95,23.72,46340680,1086224763.87,2.7073,2.684
2025-02-13,sz.300207,23.79,24.2,23.72,23.75,56623077,1357882003.76,3.308,0.1265
2025-02-14,sz.300207,23.66,24.22,23.55,23.72,30859626,734393403.62,1.8029,-0.1263
2025-02-17,sz.300207,23.72,23.85,23.13,23.44,32008194,749034741.88,1.87,-1.1804
2025-02-18,sz.300207,23.55,24.0,23.16,23.31,46361233,1097433394.28,2.7085,-0.5546
2025-02-19,sz.300207,23.01,23.56,22.95,23.54,32779599,764879955.24,1.915,0.9867
2025-02-20,sz.300207,23.46,24.68,23.12,24.19,65358867,1569502614.0,3.8184,2.7613
2025-02-21,sz.300207,24.18,25.14,24.18,24.9,79423781,1972109465.02,4.6401,2.9351
2025-02-24,sz.300207,25.15,25.22,24.32,24.6,45650174,1123101923.84,2.667,-1.2048
2025-02-25,sz.300207,24.2,25.13,24.12,24.59,48636386,1201430777.36,2.8414,-0.0407
2025-02-26,sz.300207,24.68,25.35,24.57,25.09,56363698,1411082931.39,3.2929,2.0333
2025-02-27,sz.300207,25.17,25.99,24.85,25.33,73875843,1873802363.8,4.316,0.9566
2025-02-28,sz.300207,25.01,25.3,24.1,24.3,56583432,1392963759.56,3.3057,-4.0663
2025-03-03,sz.300207,24.5,25.79,24.18,24.69,82102564,2064005921.41,4.7966,1.6049
2025-03-04,sz.300207,24.45,24.45,23.62,23.94,63303058,1514050258.25,3.6983,-3.0377
2025-03-05,sz.300207,23.88,24.02,23.43,23.83,37450720,886685651.35,2.1879,-0.4595
2025-03-06,sz.300207,23.94,24.39,23.92,24.14,41728845,1006537264.6,2.4379,1.3009
2025-03-07,sz.300207,24.0,24.03,23.52,23.66,34756600,824953896.45,2.0305,-1.9884
2025-03-10,sz.300207,23.65,23.82,23.24,23.44,28756210,673321891.88,1.68,-0.9298
2025-03-11,sz.300207,23.1,23.63,23.02,23.32,27290663,636079252.25,1.5944,-0.5119
