date,code,open,high,low,close,volume,amount,turn,pctChg
2025-01-13,sh.688516,38.2,39.43,38.01,38.92,3608176,140124989.97,1.2389,1.2487
2025-01-14,sh.688516,39.2,40.79,38.71,40.79,4430550,177269670.24,1.5213,4.8047
2025-01-15,sh.688516,40.75,41.83,40.01,40.99,4830006,197685118.56,1.6584,0.4903
2025-01-16,sh.688516,41.19,42.29,41.0,41.45,3768091,156616323.59,1.2938,1.1222
2025-01-17,sh.688516,41.1,41.88,40.77,41.29,2958620,122100776.66,1.0159,-0.386
2025-01-20,sh.688516,41.52,42.08,41.01,41.09,3308891,137179900.13,1.1361,-0.4844
2025-01-21,sh.688516,41.29,41.4,40.43,40.78,2879321,117158869.0,0.9886,-0.7544
2025-01-22,sh.688516,40.74,40.74,39.91,40.16,2958413,118976592.02,1.0158,-1.5204
2025-01-23,sh.688516,40.7,41.65,40.2,40.53,4084961,167270960.07,1.4026,0.9213
2025-01-24,sh.688516,40.41,41.68,40.33,41.3,4258101,175486464.4,1.4621,1.8998
2025-01-27,sh.688516,41.4,41.8,40.66,40.69,4102953,168611767.39,1.4088,-1.477
2025-02-05,sh.688516,40.7,41.11,39.82,40.49,3591816,144969493.36,1.2333,-0.4915
2025-02-06,sh.688516,40.41,41.67,39.78,41.65,5160230,211291451.65,1.7718,2.8649
2025-02-07,sh.688516,41.66,44.11,41.5,43.6,8829706,381450374.75,3.0317,4.6819
2025-02-10,sh.688516,43.61,43.62,42.6,43.0,5912478,253558245.89,2.0301,-1.3761
2025-02-11,sh.688516,42.97,42.97,41.73,42.22,4829658,203220555.02,1.6576,-1.814
2025-02-12,sh.688516,42.03,42.76,41.84,42.74,3954788,166987148.48,1.3573,1.2316
2025-02-13,sh.688516,42.7,42.97,41.88,41.97,3742819,158517970.57,1.2846,-1.8016
2025-02-14,sh.688516,41.9,42.97,41.9,42.38,4266234,180555547.62,1.4642,0.9769
2025-02-17,sh.688516,42.6,42.72,41.9,42.22,4546658,192392605.42,1.5605,-0.3775
2025-02-18,sh.688516,42.32,43.06,41.66,41.86,5988365,254283307.03,2.0553,-0.8527
2025-02-19,sh.688516,41.75,44.55,41.61,44.53,11926576,519665166.0,4.0934,6.3784
2025-02-20,sh.688516,44.5,44.5,43.4,44.03,5683853,249262216.72,1.9508,-1.1228
2025-02-21,sh.688516,43.76,44.34,43.48,43.98,6383927,280571542.85,2.1911,-0.1136
2025-02-24,sh.688516,43.98,45.68,43.53,45.06,8493436,379771198.36,2.9151,2.4557
2025-02-25,sh.688516,44.86,46.01,44.55,45.28,8533969,387869587.06,2.929,0.4882
2025-02-26,sh.688516,45.5,47.5,45.28,47.5,9553138,444848446.83,3.2788,4.9028
2025-02-27,sh.688516,47.0,47.03,45.0,45.63,12330059,566506213.67,4.2319,-3.9368
2025-02-28,sh.688516,45.5,45.5,43.2,43.3,8377236,369564168.17,2.8752,-5.1063
2025-03-03,sh.688516,43.0,44.48,42.72,43.17,6971461,304923677.94,2.3927,-0.3002
2025-03-04,sh.688516,43.1,43.39,42.32,43.13,4690421,201262415.72,1.6098,-0.0927
2025-03-05,sh.688516,43.18,43.2,41.62,41.99,6618277,278440846.23,2.2715,-2.6432
2025-03-06,sh.688516,42.14,42.98,41.99,42.87,6916310,294074552.3,2.3738,2.0957
2025-03-07,sh.688516,42.57,42.82,41.08,41.72,6999129,292732148.16,2.4022,-2.6825
2025-03-10,sh.688516,41.67,42.4,41.47,42.18,5316622,222947027.88,1.8247,1.1026
2025-03-11,sh.688516,41.71,42.35,41.36,42.35,5130630,213905927.97,1.7609,0.403
