date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.605118,19.96,20.21,19.71,20.03,4727170,94342061.66,1.1611,-0.6448
2025-02-26,sh.605118,20.08,20.57,19.8,20.35,6561565,132919938.85,1.6117,1.5976
2025-02-27,sh.605118,20.47,20.47,19.72,20.24,4803495,96302247.2,1.1799,-0.5405
2025-02-28,sh.605118,20.04,20.2,19.19,19.26,5231165,102580305.4,1.2849,-4.8419
2025-03-03,sh.605118,19.35,19.58,18.8,19.06,3469600,66531525.0,0.8522,-1.0384
2025-03-04,sh.605118,18.9,19.31,18.81,19.29,2437900,46719966.0,0.5988,1.2067
2025-03-05,sh.605118,19.23,19.48,18.92,19.14,2804069,53632247.62,0.6888,-0.7776
2025-03-06,sh.605118,19.14,19.48,18.76,19.46,7204160,138343671.1,1.7696,1.6719
2025-03-07,sh.605118,19.3,21.41,19.18,21.41,13081820,274924530.2,3.2133,10.0206
2025-03-10,sh.605118,21.41,21.95,20.52,20.7,17732364,369799826.56,4.3556,-3.3162
2025-03-11,sh.605118,20.62,22.36,20.0,21.28,17747460,375774143.2,4.3593,2.8019
