date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-25,sh.600476,17.9,18.35,17.6,18.04,13667801,245651082.04,8.4856,-1.9032
2025-02-26,sh.600476,18.06,18.81,17.56,18.41,17100500,312182464.0,10.6168,2.051
2025-02-27,sh.600476,18.27,19.23,17.75,18.22,16524303,303212254.31,10.2591,-1.032
2025-02-28,sh.600476,17.8,18.12,16.84,16.85,12686201,220542878.83,7.8762,-7.5192
2025-03-03,sh.600476,16.92,17.28,16.6,16.8,8662901,147189613.93,5.3783,-0.2967
2025-03-04,sh.600476,16.8,17.16,16.6,17.1,5488400,93315709.0,3.4075,1.7857
2025-03-05,sh.600476,17.04,17.22,16.78,17.13,6231201,105840174.1,3.8686,0.1754
2025-03-06,sh.600476,17.2,17.58,17.18,17.43,6734000,117275922.0,4.1808,1.7513
2025-03-07,sh.600476,17.37,18.26,17.3,17.86,13320251,237590393.27,8.2699,2.467
2025-03-10,sh.600476,17.75,17.86,17.35,17.61,6948685,121901747.35,4.3141,-1.3998
2025-03-11,sh.600476,17.43,19.37,17.26,18.18,21130436,390158973.27,13.1188,3.2368
