date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603070,14.2,14.46,13.93,14.25,11522800,163392486.0,13.4395,0.7779
2025-02-11,sh.603070,14.21,14.73,14.05,14.51,14103800,203649783.0,16.4498,1.8246
2025-02-12,sh.603070,14.45,14.7,14.26,14.48,10401773,150745232.66,12.132,-0.2068
2025-02-13,sh.603070,14.35,14.43,13.95,13.95,9635878,136136726.68,11.2387,-3.6602
2025-02-14,sh.603070,13.99,14.09,13.71,13.81,5567300,77515337.0,6.4933,-1.0036
2025-02-17,sh.603070,13.66,15.19,13.66,15.19,7984378,117834304.78,9.3125,9.9928
2025-02-18,sh.603070,15.6,15.75,14.72,14.83,24282474,368536431.04,28.3215,-2.37
2025-02-19,sh.603070,14.82,14.86,14.46,14.75,14388300,210986087.12,16.7816,-0.5394
2025-02-20,sh.603070,14.7,15.09,14.51,15.08,15194527,226286857.14,17.7219,2.2373
2025-02-21,sh.603070,14.99,16.18,14.75,15.69,24258070,375800048.46,28.2931,4.0451
2025-02-24,sh.603070,15.22,15.3,14.79,15.27,15516343,233414075.97,18.0973,-2.6769
2025-02-25,sh.603070,14.91,15.47,14.8,14.96,10196100,153118426.0,11.8921,-2.0301
2025-02-26,sh.603070,14.93,15.1,14.6,14.74,11398800,168504943.98,13.2948,-1.4706
2025-02-27,sh.603070,14.84,16.21,14.48,16.21,24021679,370117393.48,28.0174,9.9729
2025-02-28,sh.603070,16.16,16.5,15.27,15.51,25322386,401791418.38,29.5344,-4.3183
2025-03-03,sh.603070,15.85,15.96,15.32,15.48,15705293,245402112.5,18.3177,-0.1934
2025-03-04,sh.603070,14.93,15.88,14.93,15.78,15251500,236895181.0,17.7884,1.938
2025-03-05,sh.603070,15.52,15.84,15.08,15.59,12469700,192665725.1,14.5439,-1.2041
2025-03-06,sh.603070,15.44,15.85,15.38,15.65,15231000,238200933.0,17.7645,0.3849
2025-03-07,sh.603070,15.58,15.58,14.96,15.09,12625300,191948380.0,14.7254,-3.5783
2025-03-10,sh.603070,15.17,15.78,14.69,15.75,15969168,247335741.6,4.0386,4.3738
2025-03-11,sh.603070,15.5,15.85,15.14,15.71,12557968,194582452.2,3.1759,-0.254
