date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sz.300265,8.13,8.26,8.09,8.25,10917000,89282074.0,2.3837,1.227
2025-02-11,sz.300265,8.24,8.32,8.13,8.31,10946750,90338934.5,2.3902,0.7273
2025-02-12,sz.300265,8.27,8.4,8.24,8.37,8777400,73121181.0,1.9165,0.722
2025-02-13,sz.300265,8.36,8.37,8.2,8.2,8616600,71235112.0,1.8814,-2.0311
2025-02-14,sz.300265,8.25,8.32,8.17,8.19,6559200,54040015.0,1.4322,-0.122
2025-02-17,sz.300265,8.17,8.31,8.14,8.29,8188377,67481446.4,1.7879,1.221
2025-02-18,sz.300265,8.35,8.39,8.0,8.09,9141200,75105127.0,1.9959,-2.4125
2025-02-19,sz.300265,8.05,8.44,8.02,8.38,11697100,97026549.0,2.554,3.5847
2025-02-20,sz.300265,8.31,8.4,8.25,8.36,10069800,83916265.0,2.1987,-0.2387
2025-02-21,sz.300265,8.35,8.54,8.32,8.46,11836143,99992046.35,2.5844,1.1962
2025-02-24,sz.300265,8.34,8.51,8.27,8.51,10223650,86089493.5,2.2323,0.591
2025-02-25,sz.300265,8.58,8.67,8.38,8.51,16509050,140924238.96,3.6047,0.0
2025-02-26,sz.300265,8.56,8.69,8.43,8.65,14326826,123134053.6,3.1282,1.6451
2025-02-27,sz.300265,8.61,8.7,8.42,8.6,12312950,105271957.5,2.6885,-0.578
2025-02-28,sz.300265,8.52,8.57,8.28,8.32,10148000,85180555.0,2.2158,-3.2558
2025-03-03,sz.300265,8.3,8.54,8.2,8.35,8975800,75345911.0,1.9598,0.3606
2025-03-04,sz.300265,8.35,8.79,8.3,8.73,19761150,170631003.5,4.3147,4.5509
2025-03-05,sz.300265,8.73,8.96,8.57,8.79,22829850,199554583.5,4.9848,0.6873
2025-03-06,sz.300265,8.78,8.84,8.69,8.76,16295677,142573715.48,3.5581,-0.3413
2025-03-07,sz.300265,8.82,8.96,8.67,8.75,20159800,177748103.5,4.4018,-0.1142
2025-03-10,sz.300265,8.68,8.81,8.63,8.72,13164500,114692469.0,2.8744,-0.3429
2025-03-11,sz.300265,8.61,8.79,8.53,8.79,12417400,107899121.0,2.7113,0.8028
