date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.688408,59.62,59.92,58.35,58.83,5157850,303251918.97,2.5485,-1.3251
2025-02-11,sh.688408,58.91,59.0,56.46,56.63,6708275,383961532.02,3.3146,-3.7396
2025-02-12,sh.688408,56.64,57.9,56.11,57.89,6046042,345661941.48,2.9874,2.225
2025-02-13,sh.688408,57.83,57.83,56.42,56.43,5828798,332360071.3,2.8801,-2.522
2025-02-14,sh.688408,56.67,57.2,55.93,56.01,4584383,258932862.59,2.2652,-0.7443
2025-02-17,sh.688408,56.09,56.6,55.44,56.0,5397262,301898803.41,2.6668,-0.0179
2025-02-18,sh.688408,56.37,56.39,54.35,54.77,5256879,292271176.0,2.5975,-2.1964
2025-02-19,sh.688408,54.62,55.45,54.3,55.41,4449687,244683648.2,2.1986,1.1685
2025-02-20,sh.688408,55.4,55.4,53.14,53.7,7849441,422895833.52,3.8785,-3.0861
2025-02-21,sh.688408,53.77,54.15,52.88,54.0,6275029,336358047.54,3.1005,0.5587
2025-02-24,sh.688408,53.95,54.7,53.17,53.59,5951532,320131776.95,2.9407,-0.7593
2025-02-25,sh.688408,53.21,54.5,53.01,53.64,5519001,296788606.27,2.727,0.0933
2025-02-26,sh.688408,54.7,62.3,54.2,60.16,17806750,1024128181.67,8.7985,12.1551
2025-02-27,sh.688408,60.16,61.88,59.56,60.82,12230802,742626985.27,6.0433,1.0971
2025-02-28,sh.688408,61.37,61.53,59.4,59.96,7723834,465620498.07,3.8164,-1.414
2025-03-03,sh.688408,60.47,61.23,57.84,58.31,7996414,477518758.57,3.9511,-2.7518
2025-03-04,sh.688408,58.08,58.36,56.7,58.22,5061510,291288613.71,2.5009,-0.1543
2025-03-05,sh.688408,58.2,58.22,55.7,56.02,6889814,388426679.83,3.4043,-3.7788
2025-03-06,sh.688408,56.38,59.19,55.7,58.16,7506374,432641864.47,3.709,3.8201
2025-03-07,sh.688408,57.6,57.64,55.52,55.92,7972792,448137799.82,3.9394,-3.8514
2025-03-10,sh.688408,56.0,57.75,56.0,57.49,5312825,302147375.29,2.6251,2.8076
2025-03-11,sh.688408,57.0,59.88,56.2,59.31,7825541,454938117.65,3.8667,3.1658
