date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.603344,24.29,24.66,23.96,24.59,3791527,92392718.84,7.7962,1.1518
2025-02-11,sh.603344,24.54,25.15,24.1,24.87,3688500,91163566.92,7.5844,1.1387
2025-02-12,sh.603344,24.72,24.98,24.49,24.71,2667517,65810205.28,5.485,-0.6433
2025-02-13,sh.603344,24.7,24.77,24.14,24.14,2582800,63126943.1,5.3108,-2.3068
2025-02-14,sh.603344,24.11,24.5,24.05,24.14,1764254,42745709.8,3.6277,0.0
2025-02-17,sh.603344,24.14,25.18,24.12,24.98,3823100,94375035.04,7.8612,3.4797
2025-02-18,sh.603344,24.85,25.4,24.5,25.02,5048952,126194947.77,10.3818,0.1601
2025-02-19,sh.603344,25.1,26.78,25.06,26.34,11370449,296850187.31,23.3802,5.2758
2025-02-20,sh.603344,26.01,26.11,25.37,25.52,6467886,166010704.44,13.2994,-3.1131
2025-02-21,sh.603344,25.58,25.66,25.07,25.52,4397149,111630626.14,9.0415,0.0
2025-02-24,sh.603344,25.57,25.62,24.91,25.18,4311707,108524203.06,8.8659,-1.3323
2025-02-25,sh.603344,24.9,25.9,24.87,25.29,3953680,100520970.0,8.1297,0.4369
2025-02-26,sh.603344,25.29,27.06,25.29,25.74,9333228,243929525.33,19.1912,1.7794
2025-02-27,sh.603344,25.89,25.98,24.9,25.68,6277281,159196161.4,12.9075,-0.2331
2025-02-28,sh.603344,25.39,25.45,24.28,24.28,4142100,102724785.98,8.5171,-5.4517
2025-03-03,sh.603344,24.42,25.94,24.39,24.7,8106919,203033642.88,16.6697,1.7298
2025-03-04,sh.603344,24.69,25.2,24.56,24.82,3188149,79158179.5,6.5556,0.4858
2025-03-05,sh.603344,24.82,25.19,24.43,24.93,3319421,82148047.37,6.8255,0.4432
2025-03-06,sh.603344,24.9,25.87,24.85,25.39,4523794,114973282.24,9.302,1.8452
2025-03-07,sh.603344,25.2,25.66,25.1,25.27,3310448,84094172.74,6.807,-0.4726
2025-03-10,sh.603344,25.28,26.13,25.28,25.8,5555424,143150463.52,11.4232,2.0973
2025-03-11,sh.603344,25.47,26.23,25.35,26.12,6067048,157237641.32,12.4752,1.2403
