date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.600089,12.4,12.4,12.2,12.34,43207757,531891998.99,0.8551,-0.5641
2025-02-11,sh.600089,12.32,12.36,12.18,12.21,36279726,443675539.0,0.718,-1.0535
2025-02-12,sh.600089,12.19,12.28,12.18,12.28,30406510,372037116.81,0.6018,0.5733
2025-02-13,sh.600089,12.32,12.34,12.18,12.19,32434408,397169127.03,0.6419,-0.7329
2025-02-14,sh.600089,12.22,12.28,12.18,12.25,29669148,362793417.0,0.5872,0.4922
2025-02-17,sh.600089,12.24,12.4,12.16,12.37,50576043,621155593.09,1.001,0.9796
2025-02-18,sh.600089,12.39,12.55,12.29,12.33,72784877,906550390.59,1.4405,-0.3234
2025-02-19,sh.600089,12.27,12.36,12.21,12.32,41676286,511789791.46,0.8248,-0.0811
2025-02-20,sh.600089,12.33,12.34,12.16,12.2,38328141,467710499.5,0.7586,-0.974
2025-02-21,sh.600089,12.19,12.24,12.16,12.21,46836166,571207867.39,0.9269,0.082
2025-02-24,sh.600089,12.17,12.22,12.08,12.11,42420623,515076349.98,0.8395,-0.819
2025-02-25,sh.600089,12.06,12.09,12.0,12.01,36724441,441997610.58,0.7268,-0.8258
2025-02-26,sh.600089,12.01,12.3,12.01,12.29,62617215,763431644.92,1.2393,2.3314
2025-02-27,sh.600089,12.29,12.33,12.11,12.18,38068416,463585484.92,0.7534,-0.895
2025-02-28,sh.600089,12.19,12.29,12.07,12.07,43956156,535927079.83,0.8699,-0.9031
2025-03-03,sh.600089,12.07,12.25,12.07,12.15,36050960,439288076.78,0.7135,0.6628
2025-03-04,sh.600089,12.14,12.14,12.06,12.1,25751459,311358914.11,0.5096,-0.4115
2025-03-05,sh.600089,12.1,12.19,12.01,12.17,37735795,455825278.22,0.7468,0.5785
2025-03-06,sh.600089,12.18,12.49,12.15,12.35,74771391,921827422.21,1.4798,1.479
2025-03-07,sh.600089,12.28,12.34,12.21,12.23,32843191,402638307.16,0.65,-0.9717
2025-03-10,sh.600089,12.23,12.3,12.14,12.21,29595689,360975827.37,0.5857,-0.1635
2025-03-11,sh.600089,12.14,12.26,12.1,12.26,28106422,342507194.07,0.5563,0.4095
