date,code,open,high,low,close,volume,amount,turn,pctChg
2025-02-10,sh.688330,26.86,26.97,26.58,26.85,674617,18089671.05,0.4819,0.2614
2025-02-11,sh.688330,26.74,26.98,26.5,26.7,727936,19424717.97,0.52,-0.5587
2025-02-12,sh.688330,26.7,27.31,26.59,27.23,1031394,27858361.3,0.7367,1.985
2025-02-13,sh.688330,27.28,27.38,26.8,26.8,906033,24439527.29,0.6472,-1.5791
2025-02-14,sh.688330,26.76,26.94,26.62,26.71,897297,24002300.32,0.6409,-0.3358
2025-02-17,sh.688330,26.71,26.9,26.54,26.82,780008,20864077.13,0.5571,0.4118
2025-02-18,sh.688330,26.66,26.96,26.11,26.27,931953,24741777.39,0.6657,-2.0507
2025-02-19,sh.688330,26.22,27.12,26.22,27.09,1023464,27528984.84,0.731,3.1214
2025-02-20,sh.688330,27.2,27.49,27.07,27.45,1002505,27415071.25,0.7161,1.3289
2025-02-21,sh.688330,27.4,27.95,27.1,27.81,1432388,39493938.83,1.0231,1.3115
2025-02-24,sh.688330,27.84,28.06,27.52,27.75,1105180,30703738.41,0.7894,-0.2157
2025-02-25,sh.688330,27.69,28.09,27.2,27.85,1131235,31435061.4,0.808,0.3604
2025-02-26,sh.688330,28.07,28.3,27.81,27.99,1261385,35363774.33,0.901,0.5027
2025-02-27,sh.688330,27.97,28.26,27.59,28.17,1385631,38749979.96,0.9897,0.6431
2025-02-28,sh.688330,28.23,28.53,27.73,27.9,1950424,54644802.91,1.3932,-0.9585
2025-03-03,sh.688330,27.87,28.44,27.8,28.12,1926177,54263378.03,1.3758,0.7885
2025-03-04,sh.688330,27.95,28.7,27.9,28.33,1464957,41549727.92,1.0464,0.7468
2025-03-05,sh.688330,28.45,28.48,28.11,28.4,935705,26493152.9,0.6684,0.2471
2025-03-06,sh.688330,28.48,28.8,28.36,28.7,1333821,38242772.31,0.9527,1.0563
2025-03-07,sh.688330,28.55,29.72,28.41,29.56,2651580,77715440.68,1.894,2.9965
2025-03-10,sh.688330,29.36,30.74,29.3,30.07,2897458,87381145.9,2.0696,1.7253
2025-03-11,sh.688330,29.9,30.43,29.54,30.37,1847836,55623324.59,1.3199,0.9977
